0.000,0.319,0.147,0.958,2.030,3.276,2.950,2.024,0.943,0.353,0.188,0.840,0.432,0.491,0.248,0.380,0.382,0.285,0.578,0.404,0.288,0.274,0.414,0.377,0.317,0.960,0.374
0.319,0.000,0.109,0.183,2.005,2.227,2.638,2.046,0.472,0.123,0.550,0.428,0.167,0.146,0.325,0.635,0.295,0.461,0.742,0.476,0.402,0.566,0.642,0.332,0.393,0.991,0.645
0.147,0.109,0.000,0.274,1.058,1.033,1.579,1.876,0.327,0.286,0.483,0.369,0.202,0.213,0.352,0.532,0.367,0.430,0.585,0.307,0.291,0.440,0.477,0.269,0.381,0.827,0.459
0.958,0.183,0.274,0.000,0.217,0.953,0.901,0.822,0.283,0.350,0.422,0.470,0.116,0.095,0.227,0.194,0.105,0.119,0.359,0.250,0.275,0.165,0.228,0.336,0.245,0.463,0.210
2.030,2.005,1.058,0.217,0.000,0.175,0.501,0.364,0.340,0.505,0.430,0.206,0.248,0.109,0.235,0.182,0.164,0.181,0.235,0.252,0.250,0.174,0.208,0.280,0.257,0.276,0.186
3.276,2.227,1.033,0.953,0.175,0.000,0.095,0.588,0.358,0.350,0.339,0.385,0.395,0.086,0.221,0.073,0.082,0.086,0.096,0.237,0.212,0.345,0.230,0.386,0.478,0.261,0.247
2.950,2.638,1.579,0.901,0.501,0.095,0.000,0.300,0.468,0.426,0.073,0.453,0.705,0.140,0.253,0.208,0.099,0.121,0.154,0.334,0.179,0.375,0.207,0.287,0.399,0.250,0.150
2.024,2.046,1.876,0.822,0.364,0.588,0.300,0.000,0.084,0.871,0.445,0.319,0.597,0.168,0.283,0.358,0.259,0.249,0.398,0.586,0.400,0.482,0.395,0.366,0.386,0.314,0.328
0.943,0.472,0.327,0.283,0.340,0.358,0.468,0.084,0.000,0.086,0.386,0.290,0.267,0.100,0.082,0.147,0.111,0.154,0.117,0.201,0.209,0.234,0.190,0.335,0.321,0.274,0.269
0.353,0.123,0.286,0.350,0.505,0.350,0.426,0.871,0.086,0.000,0.106,0.247,0.400,0.247,0.139,0.144,0.115,0.130,0.229,0.236,0.287,0.100,0.172,0.199,0.292,0.372,0.162
0.188,0.550,0.483,0.422,0.430,0.339,0.073,0.445,0.386,0.106,0.000,0.177,0.867,0.483,0.335,0.324,0.215,0.271,0.418,0.168,0.313,0.179,0.253,0.224,0.426,0.433,0.196
0.840,0.428,0.369,0.470,0.206,0.385,0.453,0.319,0.290,0.247,0.177,0.000,0.125,0.327,0.259,0.381,0.171,0.299,0.342,0.199,0.312,0.280,0.277,0.332,0.428,0.328,0.322
0.432,0.167,0.202,0.116,0.248,0.395,0.705,0.597,0.267,0.400,0.867,0.125,0.000,0.113,0.121,0.112,0.262,0.175,0.228,0.231,0.256,0.224,0.259,0.350,0.345,0.307,0.245
0.491,0.146,0.213,0.095,0.109,0.086,0.140,0.168,0.100,0.247,0.483,0.327,0.113,0.000,0.064,0.166,0.270,0.140,0.200,0.173,0.259,0.317,0.224,0.320,0.313,0.257,0.195
