0.000,0.350,0.634,0.542,0.651,0.534,0.682,0.645,0.439,0.825,0.634,0.451,0.540,0.629,0.442,0.457,0.793,0.789,0.447,0.499,0.438,0.498,0.779,0.753,0.540,0.622,0.433,0.650,0.736,0.770,0.781,0.702,0.688,0.645,1.042,0.544,0.617
0.350,0.000,0.393,0.618,0.586,0.837,0.598,0.536,0.458,0.777,0.737,0.319,0.453,0.496,0.395,0.487,0.740,0.784,0.497,0.455,0.315,0.453,0.774,0.686,0.371,0.452,0.310,0.527,0.599,0.713,0.663,0.625,0.523,0.497,0.788,0.390,0.502
0.634,0.393,0.000,0.220,0.501,0.491,0.842,0.382,0.437,0.854,0.739,0.412,0.614,0.721,0.453,0.398,0.753,0.804,0.444,0.403,0.317,0.352,0.627,0.584,0.397,0.586,0.354,0.500,0.520,0.707,0.627,0.437,0.467,0.433,0.812,0.360,0.484
0.542,0.618,0.220,0.000,0.177,0.858,0.582,0.371,0.542,0.574,0.723,0.429,0.515,0.573,0.275,0.584,0.725,0.726,0.220,0.283,0.226,0.199,0.504,0.374,0.328,0.458,0.320,0.314,0.463,0.693,0.537,0.426,0.432,0.337,0.490,0.331,0.361
0.651,0.586,0.501,0.177,0.000,0.568,1.015,0.445,0.664,0.853,0.868,0.551,0.465,0.518,0.381,0.373,0.636,0.640,0.372,0.317,0.225,0.247,0.461,0.430,0.303,0.439,0.308,0.377,0.340,0.539,0.395,0.364,0.458,0.316,0.568,0.258,0.349
0.534,0.837,0.491,0.858,0.568,0.000,0.400,0.771,0.606,0.543,0.704,0.380,0.574,0.520,0.609,0.718,0.994,0.710,0.515,0.321,0.328,0.319,0.737,0.566,0.537,0.633,0.434,0.435,0.626,0.797,0.701,0.379,0.587,0.384,0.729,0.563,0.611
0.682,0.598,0.842,0.582,1.015,0.400,0.000,0.266,0.651,0.808,0.742,0.685,0.797,0.919,0.432,0.875,0.949,0.753,0.265,0.370,0.294,0.176,0.655,0.509,0.411,0.504,0.324,0.430,0.421,0.698,0.739,0.381,0.480,0.350,0.645,0.504,0.461
0.645,0.536,0.382,0.371,0.445,0.771,0.266,0.000,0.292,0.914,1.008,0.556,0.561,0.705,0.548,0.820,0.853,0.659,0.483,0.419,0.391,0.357,0.783,0.590,0.466,0.372,0.303,0.434,0.584,0.727,0.707,0.531,0.615,0.474,0.647,0.534,0.563
0.439,0.458,0.437,0.542,0.664,0.606,0.651,0.292,0.000,0.274,0.590,0.835,1.317,0.386,1.380,0.961,0.690,0.412,0.875,0.383,0.368,0.541,0.746,0.463,0.512,0.306,0.294,0.212,0.593,0.717,0.648,0.431,0.568,0.411,0.643,0.496,0.572
0.825,0.777,0.854,0.574,0.853,0.543,0.808,0.914,0.274,0.000,0.398,0.995,0.809,0.866,1.241,1.082,1.046,0.956,1.071,0.548,0.513,0.783,0.961,0.515,0.489,0.315,0.279,0.270,0.779,0.924,0.968,0.468,0.620,0.550,0.580,0.510,0.510
