pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
2B4N,0,False,40,5.038940759762328,6.220195066008977,7.123401695087058,0.3325304202837371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8490566037735849,0.7836879432624113,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,123.27,0
2B4N,1,True,40,2.717500424169318,4.370397173224634,5.292172384017906,0.46699476804211404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8867924528301887,0.8394648829431438,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,131.59,0
2B4N,2,False,40,5.055235393797606,5.904365467667116,6.6964478868091595,0.3411497573698367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8113207547169812,0.7437722419928826,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,125.72,0
2B4N,3,False,40,4.26522234844348,5.680911197433774,6.639350665396336,0.315286851847209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8113207547169812,0.8383838383838383,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,101.73,0
2B4N,4,False,40,3.2572943935794427,5.073581083027725,6.145850221616789,0.3958851369580859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8301886792452831,0.8333333333333334,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,103.09,0
2B4N,5,False,40,4.631342909118723,5.8713356213564785,6.757089962466584,0.3417211516171375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8301886792452831,0.773851590106007,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,124.03,0
2B4N,6,False,40,4.963424318318795,6.485691761937776,7.458287329393689,0.248582832658917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8490566037735849,0.7585034013605442,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,129.94,0
2B4N,7,False,40,3.63649890031303,5.424457313262394,6.618287736432885,0.33215898471409105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8113207547169812,0.7854671280276817,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,129.2,0
2B4N,8,False,40,3.4228151219498066,5.254646674532759,6.514651757446926,0.4127315488847395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9056603773584906,0.7915194346289752,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,128.83,0
2B4N,9,False,40,3.3377344057025833,5.143753452790494,6.302436510012651,0.4342597263467292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8679245283018869,0.7593220338983051,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,128.8,0
