0.000,0.135,0.658,0.345,0.928,0.863,0.345,0.793,0.657,0.442,0.449,0.111,0.436,0.295,0.412,0.429,0.286,0.359,0.482,0.281,0.204,0.181,0.187,0.281,0.218,0.217,0.260
0.135,0.000,0.152,0.336,0.990,0.705,0.536,0.816,0.582,0.348,0.265,0.168,0.458,0.243,0.467,0.470,0.296,0.243,0.398,0.222,0.186,0.143,0.282,0.388,0.362,0.352,0.170
0.658,0.152,0.000,0.152,0.913,0.826,0.383,1.374,1.015,0.565,0.887,0.735,0.765,0.532,0.929,0.370,0.616,0.576,0.870,0.502,0.630,0.648,0.719,1.013,0.692,0.894,0.762
0.345,0.336,0.152,0.000,0.116,0.786,0.897,1.333,0.854,0.553,0.621,0.259,0.525,0.281,0.483,0.421,0.316,0.566,0.575,0.378,0.397,0.330,0.339,0.240,0.272,0.216,0.472
0.928,0.990,0.913,0.116,0.000,0.091,0.895,1.419,1.064,0.595,0.734,0.266,0.472,0.182,0.454,0.298,0.164,0.404,0.380,0.319,0.314,0.206,0.382,0.557,0.373,0.218,0.331
0.863,0.705,0.826,0.786,0.091,0.000,0.131,1.282,0.820,0.610,0.712,0.206,0.397,0.218,0.533,0.424,0.221,0.481,0.261,0.345,0.390,0.329,0.328,0.332,0.279,0.106,0.472
0.345,0.536,0.383,0.897,0.895,0.131,0.000,0.117,0.593,0.784,0.714,0.239,0.316,0.346,0.287,0.434,0.168,0.386,0.444,0.233,0.293,0.288,0.288,0.303,0.381,0.255,0.549
0.793,0.816,1.374,1.333,1.419,1.282,0.117,0.000,0.249,0.965,1.628,0.513,0.958,0.347,0.812,0.669,0.428,0.452,0.542,0.417,0.431,0.199,0.351,0.283,0.283,0.206,0.310
0.657,0.582,1.015,0.854,1.064,0.820,0.593,0.249,0.000,0.110,1.232,0.411,0.517,0.406,0.663,0.399,0.101,0.339,0.345,0.350,0.250,0.162,0.367,0.384,0.313,0.200,0.216
0.442,0.348,0.565,0.553,0.595,0.610,0.784,0.965,0.110,0.000,0.099,0.894,1.205,0.648,0.859,0.976,0.445,0.339,0.172,0.472,0.479,0.250,0.121,0.212,0.364,0.241,0.386
0.449,0.265,0.887,0.621,0.734,0.712,0.714,1.628,1.232,0.099,0.000,0.152,1.324,0.871,1.023,0.796,0.258,0.533,0.151,0.484,0.440,0.181,0.306,0.169,0.245,0.102,0.385
0.111,0.168,0.735,0.259,0.266,0.206,0.239,0.513,0.411,0.894,0.152,0.000,0.092,0.451,0.629,0.411,0.230,0.377,0.480,0.239,0.261,0.147,0.141,0.226,0.163,0.153,0.184
0.436,0.458,0.765,0.525,0.472,0.397,0.316,0.958,0.517,1.205,1.324,0.092,0.000,0.153,1.455,0.868,0.131,0.633,0.683,0.329,0.266,0.226,0.155,0.180,0.339,0.122,0.305
0.295,0.243,0.532,0.281,0.182,0.218,0.346,0.347,0.406,0.648,0.871,0.451,0.153,0.000,0.180,0.711,0.288,0.727,0.571,0.357,0.483,0.263,0.385,0.336,0.188,0.315,0.337
0.412,0.467,0.929,0.483,0.454,0.533,0.287,0.812,0.663,0.859,1.023,0.629,1.455,0.180,0.000,0.186,0.627,0.946,1.230,0.604,0.371,0.313,0.204,0.460,0.372,0.187,0.503
0.429,0.470,0.370,0.421,0.298,0.424,0.434,0.669,0.399,0.976,0.796,0.411,0.868,0.711,0.186,0.000,0.120,1.107,1.529,0.650,0.453,0.572,0.453,0.333,0.637,0.607,0.761
0.286,0.296,0.616,0.316,0.164,0.221,0.168,0.428,0.101,0.445,0.258,0.230,0.131,0.288,0.627,0.120,0.000,0.214,1.202,0.732,0.643,0.225,0.256,0.346,0.263,0.240,0.544
0.359,0.243,0.576,0.566,0.404,0.481,0.386,0.452,0.339,0.339,0.533,0.377,0.633,0.727,0.946,1.107,0.214,0.000,0.082,1.273,0.871,0.230,0.459,0.731,0.670,0.291,0.416
0.482,0.398,0.870,0.575,0.380,0.261,0.444,0.542,0.345,0.172,0.151,0.480,0.683,0.571,1.230,1.529,1.202,0.082,0.000,0.057,1.449,1.154,1.021,0.971,1.225,0.569,0.250
0.281,0.222,0.502,0.378,0.319,0.345,0.233,0.417,0.350,0.472,0.484,0.239,0.329,0.357,0.604,0.650,0.732,1.273,0.057,0.000,0.146,1.325,1.422,1.704,1.306,0.787,0.990
0.204,0.186,0.630,0.397,0.314,0.390,0.293,0.431,0.250,0.479,0.440,0.261,0.266,0.483,0.371,0.453,0.643,0.871,1.449,0.146,0.000,0.133,1.407,1.345,1.085,0.820,1.045
0.181,0.143,0.648,0.330,0.206,0.329,0.288,0.199,0.162,0.250,0.181,0.147,0.226,0.263,0.313,0.572,0.225,0.230,1.154,1.325,0.133,0.000,0.150,1.392,0.594,0.816,0.330
0.187,0.282,0.719,0.339,0.382,0.328,0.288,0.351,0.367,0.121,0.306,0.141,0.155,0.385,0.204,0.453,0.256,0.459,1.021,1.422,1.407,0.150,0.000,0.160,1.405,0.538,1.151
0.281,0.388,1.013,0.240,0.557,0.332,0.303,0.283,0.384,0.212,0.169,0.226,0.180,0.336,0.460,0.333,0.346,0.731,0.971,1.704,1.345,1.392,0.160,0.000,0.177,1.491,1.879
0.218,0.362,0.692,0.272,0.373,0.279,0.381,0.283,0.313,0.364,0.245,0.163,0.339,0.188,0.372,0.637,0.263,0.670,1.225,1.306,1.085,0.594,1.405,0.177,0.000,0.162,1.846
0.217,0.352,0.894,0.216,0.218,0.106,0.255,0.206,0.200,0.241,0.102,0.153,0.122,0.315,0.187,0.607,0.240,0.291,0.569,0.787,0.820,0.816,0.538,1.491,0.162,0.000,0.107
0.260,0.170,0.762,0.472,0.331,0.472,0.549,0.310,0.216,0.386,0.385,0.184,0.305,0.337,0.503,0.761,0.544,0.416,0.250,0.990,1.045,0.330,1.151,1.879,1.846,0.107,0.000
