pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1JRJ,0,True,37,2.0605669129224604,4.072423375999702,5.365501227102353,0.5481301835786748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8769230769230769,0.7601626016260162,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,90.14,0
1JRJ,1,False,37,2.4491892146149445,4.379511426493052,5.617161936245389,0.47881157008183356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8307692307692308,0.8192307692307692,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,95.77,0
1JRJ,2,False,37,2.5949894235229585,4.519378049431688,5.620312622502639,0.5102052326129504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8923076923076924,0.8008130081300813,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,96.2,0
1JRJ,3,False,37,2.649534392496024,5.113729119502501,6.795598596731065,0.49271653083509054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8615384615384615,0.8270676691729323,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,86.64,0
1JRJ,4,False,37,4.199784155840556,5.32938241788722,6.247464448069567,0.27778658768170744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8307692307692308,0.7824561403508772,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,90.91,0
1JRJ,5,False,37,2.537285497931895,4.318340042652201,5.6061987356150444,0.49286262769511624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8615384615384615,0.8023255813953488,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,94.36,0
1JRJ,6,False,37,2.8372481742718403,4.727980394181624,6.153089961491181,0.43860461011380186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8000000000000002,0.7757352941176471,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,107.78,0
1JRJ,7,False,37,3.9871230159179762,5.546147532938343,6.949329495073916,0.265655253614299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7538461538461538,0.8115942028985508,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,94.41,0
1JRJ,8,False,37,3.0875070131137727,5.26539936706367,6.867646098080579,0.3751736502529619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7846153846153847,0.7540322580645161,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,89.59,0
1JRJ,9,False,37,2.8283067026446136,4.579655734709664,5.810395896314333,0.40829341585932694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8461538461538461,0.7528089887640449,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,87.5,0
