pdb_id,seed,is_blind_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1KX6,0,False,27,4.2132081402829105,6.615884995913783,8.03169731168966,0.11769239021250479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.5769230769230769,0.6486486486486487,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,58.5,0
1KX6,1,False,27,7.041762805126936,8.383956184971684,9.230690682917372,0.03800259620909281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7692307692307693,0.632,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,65.02,0
1KX6,2,False,27,9.729355896026762,10.962277494063889,11.94634076898709,0.022582387578768705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6538461538461539,0.6846846846846847,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,65.99,0
1KX6,3,False,27,8.47794720412643,9.337291319523787,9.92082410286094,0.021848696512246125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0,0,0.38461538461538464,0.472,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,58.17,0
1KX6,4,True,27,8.479069815895443,9.908453474748145,10.837148049150702,0.02051520765940307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6538461538461539,0.6,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,73.92,0
1KX6,5,False,27,4.373400285868842,6.101124916714532,7.0268493067951425,0.11872571867780822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7692307692307693,0.65,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,68.39,0
1KX6,6,False,27,5.4107864932406295,7.399238805458572,8.754406737536451,0.0975090411621374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.5769230769230769,0.49166666666666664,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,58.09,0
1KX6,7,False,27,5.355596180419772,6.777746908716493,7.635670283538646,0.057940899863241566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6923076923076923,0.6611570247933884,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,76.33,0
1KX6,8,False,27,4.819215305361728,6.802743210014663,8.142946406750168,0.11609802901133538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6153846153846154,0.5045045045045045,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,78.44,0
1KX6,9,False,27,4.524213304498501,6.681517085730015,7.946536274979884,0.13002517776753572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6923076923076923,0.5833333333333334,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,64.56,0
