pdb_id,seed,is_blind_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
2B4N,0,False,40,6.339036201505107,7.816718031173403,8.906302723325725,0.13948062597928174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.5660377358490566,0.35795454545454547,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,136.12,0
2B4N,1,False,40,7.189977049318725,8.653462910592491,9.670519880538052,0.10690434724278686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0.0,0.0,0,0,0.4716981132075472,0.39712918660287083,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,127.19,0
2B4N,2,False,40,6.870176554177398,7.9299216409676765,8.751445744065139,0.08566697063897238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.5849056603773585,0.2556818181818182,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,145.2,0
2B4N,3,False,40,5.818673476812246,7.252785999431556,8.313563456241242,0.14401351297319825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7735849056603775,0.44711538461538464,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,150.84,0
2B4N,4,False,40,6.842372310177553,8.219267181640667,9.257044628955114,0.11249027708347085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7547169811320754,0.4292682926829268,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,170.41,0
2B4N,5,False,40,7.40316123893612,8.468073934636022,9.218968514758556,0.08665530423943778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7735849056603775,0.41089108910891087,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,168.91,0
2B4N,6,True,40,7.45666484880322,8.557871249775413,9.291169867580175,0.12733590739391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0,0,0.6415094339622641,0.47058823529411764,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,182.23,0
2B4N,7,False,40,5.128161099159908,6.317757821238398,7.2152927612010815,0.2108176022737112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7735849056603775,0.4504950495049505,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,206.41,0
2B4N,8,False,40,5.2377491668773795,6.664367089808706,7.8031370565157445,0.17272663374813857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.6226415094339622,0.35795454545454547,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,163.22,0
2B4N,9,False,40,7.259290092144845,8.482384087104958,9.360685738195158,0.12323370071252251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7169811320754716,0.4182692307692308,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,169.62,0
