pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
2B4N,0,False,40,3.73362808088448,5.638652303841469,6.911538766460533,0.36254672027243434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8490566037735849,0.4523470839260313,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,123.2,0
2B4N,1,False,40,4.585749312758109,5.720639068263128,6.5200228172287895,0.2789104850830148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7735849056603775,0.44096728307254623,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,107.16,0
2B4N,2,False,40,3.953039941495154,5.8699049898348825,7.036781097410262,0.30325435963161784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8301886792452831,0.4310099573257468,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,113.42,0
2B4N,3,False,40,2.6574337169531383,4.511048155372489,5.538641925828861,0.41083954548604523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8867924528301887,0.4566145092460882,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,115.73,0
2B4N,4,False,40,4.406524073567613,6.05808719676969,7.2260132417167044,0.26786306264087856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8490566037735849,0.4366998577524893,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,107.36,0
2B4N,5,False,40,4.65645927418301,6.101904040763082,7.195468370409905,0.28425576157142396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8301886792452831,0.43385490753911804,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,123.58,0
2B4N,6,False,40,2.962174246507322,4.75957334904866,5.936826493487112,0.3979240862917743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8113207547169812,0.45376955903271693,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,110.42,0
2B4N,7,False,40,3.8832314455106287,5.525135041030103,6.626054918180963,0.29472882010842366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8301886792452831,0.44096728307254623,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,121.89,0
2B4N,8,False,40,4.80796503866485,6.204541007689623,7.300135737909171,0.2817830240500371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8301886792452831,0.4466571834992888,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,112.67,0
2B4N,9,True,40,2.4681217415264545,4.405028888276707,5.5506231233258765,0.5109669256923034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8301886792452831,0.4352773826458037,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,99.56,0
