pdb_id,seed,is_blind_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1KX6,0,False,27,3.6996536404743705,5.866409855066075,7.210463642865743,0.1451956352163906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.5384615384615384,0.8591549295774648,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,50.67,0
1KX6,1,False,27,2.8719010571640915,4.926037876703725,6.033320189300438,0.30095378182244187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.6153846153846154,0.8620689655172413,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,48.34,0
1KX6,2,False,27,4.337750592091533,6.493602490129138,7.75198149087548,0.10296949384576556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.5,0.4788732394366197,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,50.7,0
1KX6,3,True,27,2.2095310404173993,3.922197119114911,4.818788583811678,0.3463585302452035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7692307692307693,0.9058823529411765,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,52.64,0
1KX6,4,False,27,4.451511291519889,6.084081363307142,7.104164282284048,0.1107078741413924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.5,0.7126436781609196,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,51.38,0
1KX6,5,False,27,2.8783411924490223,4.46401735657536,5.308996214139681,0.2663575156242899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7692307692307693,0.8,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,53.55,0
1KX6,6,False,27,5.023286029996674,6.571358031029492,7.691405816077407,0.08009913257680902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0,0,0.46153846153846156,0.3372093023255814,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,60.53,0
1KX6,7,False,27,3.678038673734102,5.240273750354492,6.401952587902178,0.18850965183577395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.5,0.8275862068965517,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,51.19,0
1KX6,8,False,27,4.6769410650453445,6.315611250845077,7.287648398280577,0.16075386162133792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.38461538461538464,0.7746478873239436,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,23.88,0
1KX6,9,False,27,4.069598187985547,6.231559430421241,7.6341099127151155,0.1297599168204794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.46153846153846156,0.8735632183908046,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,77.72,0
