0.000,0.630,0.794,0.963,2.231,2.951,1.899,1.926,0.633,0.639,1.550,1.388,0.668,0.539,1.406,1.190,0.852,1.876,1.085,1.405,2.671,1.410,1.331,2.732,0.830,2.085,2.091
0.630,0.000,0.907,1.429,1.851,1.891,1.749,1.627,1.060,0.493,0.747,1.147,0.582,0.668,1.077,1.086,0.716,1.880,1.002,1.415,2.602,1.407,1.403,2.756,0.894,2.182,2.047
0.794,0.907,0.000,0.524,1.689,1.982,1.006,1.125,0.860,1.035,1.582,0.860,0.608,0.490,1.288,1.059,0.639,1.669,1.053,1.409,2.450,1.278,1.267,2.502,0.803,1.962,1.949
0.963,1.429,0.524,0.000,0.385,2.096,1.469,1.473,0.867,1.084,0.990,0.262,0.314,0.271,1.426,1.230,0.961,2.116,1.443,1.834,3.103,1.836,1.784,3.222,1.347,2.649,2.844
2.231,1.851,1.689,0.385,0.000,0.241,0.644,0.855,0.876,1.167,1.631,1.474,1.219,0.843,1.864,1.631,1.119,2.107,1.499,1.788,2.998,1.847,1.725,3.030,1.167,2.484,2.689
2.951,1.891,1.982,2.096,0.241,0.000,0.633,1.371,1.300,1.351,2.065,1.684,1.079,0.704,1.455,1.125,0.829,1.439,1.107,1.254,2.433,1.351,1.066,2.332,0.609,1.794,2.201
1.899,1.749,1.006,1.469,0.644,0.633,0.000,0.448,1.456,1.457,1.829,1.965,1.514,1.017,1.762,1.611,1.199,2.042,1.393,1.663,2.835,1.762,1.583,2.877,1.032,2.241,2.484
1.926,1.627,1.125,1.473,0.855,1.371,0.448,0.000,0.320,1.770,1.720,2.012,1.505,1.076,2.021,2.155,1.866,2.783,2.023,2.249,3.345,2.440,2.179,3.506,1.717,2.989,3.092
0.633,1.060,0.860,0.867,0.876,1.300,1.456,0.320,0.000,0.303,1.353,1.160,1.561,0.812,2.308,2.001,1.612,2.430,1.963,2.203,3.376,2.266,2.060,3.285,1.511,2.722,3.064
0.639,0.493,1.035,1.084,1.167,1.351,1.457,1.770,0.303,0.000,0.133,1.179,0.858,0.708,1.335,1.205,1.259,1.682,1.321,1.427,2.634,1.590,1.319,2.498,0.935,1.887,2.149
1.550,0.747,1.582,0.990,1.631,2.065,1.829,1.720,1.353,0.133,0.000,0.297,1.659,1.741,0.676,1.004,0.568,0.537,0.355,0.540,1.463,0.337,0.413,1.079,0.758,0.574,0.783
1.388,1.147,0.860,0.262,1.474,1.684,1.965,2.012,1.160,1.179,0.297,0.000,0.256,0.944,0.647,0.539,0.497,0.784,0.764,0.932,1.931,0.927,0.719,1.657,0.437,1.181,1.215
0.668,0.582,0.608,0.314,1.219,1.079,1.514,1.505,1.561,0.858,1.659,0.256,0.000,0.296,0.796,0.509,0.580,1.001,0.763,0.961,2.169,1.046,0.838,1.937,0.353,1.383,1.448
0.539,0.668,0.490,0.271,0.843,0.704,1.017,1.076,0.812,0.708,1.741,0.944,0.296,0.000,0.134,0.934,1.077,1.275,1.083,1.238,2.342,1.419,1.059,2.156,0.642,1.725,1.697
1.406,1.077,1.288,1.426,1.864,1.455,1.762,2.021,2.308,1.335,0.676,0.647,0.796,0.134,0.000,0.467,0.887,0.330,0.381,0.662,1.663,0.480,0.443,1.256,0.726,0.717,0.790
1.190,1.086,1.059,1.230,1.631,1.125,1.611,2.155,2.001,1.205,1.004,0.539,0.509,0.934,0.467,0.000,0.268,0.883,0.802,1.063,2.230,0.987,0.744,1.767,0.401,1.175,1.121
0.852,0.716,0.639,0.961,1.119,0.829,1.199,1.866,1.612,1.259,0.568,0.497,0.580,1.077,0.887,0.268,0.000,0.128,0.575,0.854,1.366,0.646,0.488,1.195,0.625,0.413,0.753
1.876,1.880,1.669,2.116,2.107,1.439,2.042,2.783,2.430,1.682,0.537,0.784,1.001,1.275,0.330,0.883,0.128,0.000,0.200,0.996,0.944,0.737,0.563,1.013,0.920,0.464,0.582
1.085,1.002,1.053,1.443,1.499,1.107,1.393,2.023,1.963,1.321,0.355,0.764,0.763,1.083,0.381,0.802,0.575,0.200,0.000,0.225,1.284,0.474,0.324,1.000,0.508,0.342,0.542
1.405,1.415,1.409,1.834,1.788,1.254,1.663,2.249,2.203,1.427,0.540,0.932,0.961,1.238,0.662,1.063,0.854,0.996,0.225,0.000,0.342,0.957,0.449,1.415,0.961,0.824,1.159
2.671,2.602,2.450,3.103,2.998,2.433,2.835,3.345,3.376,2.634,1.463,1.931,2.169,2.342,1.663,2.230,1.366,0.944,1.284,0.342,0.000,0.578,1.380,0.763,1.282,0.880,1.086
1.410,1.407,1.278,1.836,1.847,1.351,1.762,2.440,2.266,1.590,0.337,0.927,1.046,1.419,0.480,0.987,0.646,0.737,0.474,0.957,0.578,0.000,0.252,0.772,0.680,0.984,0.897
1.331,1.403,1.267,1.784,1.725,1.066,1.583,2.179,2.060,1.319,0.413,0.719,0.838,1.059,0.443,0.744,0.488,0.563,0.324,0.449,1.380,0.252,0.000,0.370,1.367,0.952,0.709
2.732,2.756,2.502,3.222,3.030,2.332,2.877,3.506,3.285,2.498,1.079,1.657,1.937,2.156,1.256,1.767,1.195,1.013,1.000,1.415,0.763,0.772,0.370,0.000,0.543,1.445,1.710
0.830,0.894,0.803,1.347,1.167,0.609,1.032,1.717,1.511,0.935,0.758,0.437,0.353,0.642,0.726,0.401,0.625,0.920,0.508,0.961,1.282,0.680,1.367,0.543,0.000,0.552,1.231
2.085,2.182,1.962,2.649,2.484,1.794,2.241,2.989,2.722,1.887,0.574,1.181,1.383,1.725,0.717,1.175,0.413,0.464,0.342,0.824,0.880,0.984,0.952,1.445,0.552,0.000,0.262
2.091,2.047,1.949,2.844,2.689,2.201,2.484,3.092,3.064,2.149,0.783,1.215,1.448,1.697,0.790,1.121,0.753,0.582,0.542,1.159,1.086,0.897,0.709,1.710,1.231,0.262,0.000
