pdb_id,seed,is_blind_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1D0R,0,False,28,3.3236691231151627,5.281006770092064,6.249165841981103,0.20744673460442709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8695652173913043,0.7191011235955056,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,45.75,0
1D0R,1,False,28,5.8981898438325695,7.00958187387298,8.058364597628954,0.0677551646038744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0.0,0.0,0,0,0.6086956521739131,0.4946236559139785,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,64.3,0
1D0R,2,False,28,3.321066217847218,5.318903422510259,6.856604286211746,0.18983769422627242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8695652173913043,0.7528089887640449,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,46.5,0
1D0R,3,False,28,3.3134569224242005,5.360090492049005,6.644151099916472,0.23303083240138342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9130434782608695,0.6881720430107527,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,36.02,0
1D0R,4,False,28,2.907074794538986,4.47567804500332,5.454379723853103,0.23202100671007764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8913043478260869,0.6989247311827957,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,45.8,0
1D0R,5,False,28,3.447780160395923,5.475912129404148,7.1022591851631,0.25983174114504404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9565217391304348,0.7311827956989247,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,39.44,0
1D0R,6,True,28,3.0366097424605067,4.475693135493691,5.682833964708343,0.21239033586760517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8913043478260869,0.7741935483870968,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,43.92,0
1D0R,7,False,28,2.679627459479729,4.576275201035009,5.847594980095437,0.3078853418356317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9347826086956522,0.7849462365591398,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,45.56,0
1D0R,8,False,28,2.8957995456661956,4.848623994985679,6.082964476568423,0.3025547195138444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8695652173913043,0.7415730337078652,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,44.25,0
1D0R,9,False,28,3.7638862693069126,5.514785177578893,6.968613355381265,0.19380217565578334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9130434782608695,0.6881720430107527,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,49.33,0
