0.000,0.723,1.761,2.133,2.878,2.419,2.608,3.091,3.062,3.598,3.825,3.535,4.796,5.134,6.218,4.628,5.103,5.240,4.548,5.244,4.287,4.202,3.728,4.022,5.426,6.997,6.044,5.443,5.607,8.657,9.253,9.388,6.982,8.277,5.121,5.791,5.641
0.723,0.000,1.065,1.176,0.470,1.150,1.286,0.155,0.889,1.482,0.990,0.640,2.083,2.330,3.484,2.184,2.429,2.428,1.987,2.933,2.017,2.164,1.535,1.651,3.082,4.505,3.524,2.802,3.000,6.042,6.746,6.624,4.226,5.522,2.390,3.067,2.909
1.761,1.065,0.000,0.183,0.958,0.900,1.367,1.231,1.327,2.074,2.073,1.680,2.961,3.074,4.375,2.635,3.160,3.232,2.653,3.366,2.433,2.393,1.811,2.126,3.493,5.092,4.137,3.540,3.741,6.820,7.346,7.519,5.109,6.378,3.217,3.912,3.722
2.133,1.176,0.183,0.000,0.684,1.518,1.018,0.977,0.807,1.230,0.897,0.853,1.977,1.875,2.822,1.079,1.674,1.811,1.186,1.750,0.918,0.840,0.396,0.648,1.847,3.439,2.571,2.031,2.166,5.210,5.889,5.997,3.442,4.724,1.520,2.242,1.965
2.878,0.470,0.958,0.684,0.000,0.517,1.781,0.774,1.259,1.852,1.673,1.326,2.746,2.558,3.739,1.866,2.448,2.565,2.012,2.590,1.664,1.659,1.051,1.291,2.609,4.233,3.317,2.735,2.852,5.970,6.566,6.610,4.115,5.426,2.255,2.982,2.795
2.419,1.150,0.900,1.518,0.517,0.000,0.173,0.803,1.287,1.310,1.326,1.227,2.247,2.774,3.445,1.852,2.633,2.738,2.061,2.526,1.702,1.486,1.124,1.498,2.945,4.424,3.752,3.031,3.121,6.161,6.882,7.023,4.651,5.985,2.794,3.411,3.207
2.608,1.286,1.367,1.018,1.781,0.173,0.000,0.245,0.883,1.960,2.032,1.597,2.201,2.131,2.977,1.288,2.314,2.581,1.894,2.176,1.353,1.115,0.730,1.188,2.385,4.138,3.357,2.875,2.994,6.066,6.579,6.935,4.407,5.661,2.448,3.225,2.912
3.091,0.155,1.231,0.977,0.774,0.803,0.245,0.000,0.252,1.792,2.089,0.850,2.257,2.154,3.356,1.570,2.224,2.492,1.813,2.196,1.332,1.262,0.796,1.048,2.394,4.097,3.191,2.579,2.647,5.758,6.337,6.518,4.114,5.455,2.317,3.121,2.888
3.062,0.889,1.327,0.807,1.259,1.287,0.883,0.252,0.000,0.425,0.882,0.825,1.563,1.130,1.914,0.647,1.654,2.139,1.398,1.652,0.866,0.726,0.433,0.671,1.726,3.688,2.739,2.348,2.309,5.416,6.075,6.202,3.725,4.944,1.826,2.799,2.555
3.598,1.482,2.074,1.230,1.852,1.310,1.960,1.792,0.425,0.000,0.384,1.086,1.359,1.195,0.978,1.246,0.360,0.766,0.727,0.471,0.638,0.796,1.215,0.652,0.477,2.538,1.587,1.301,1.401,4.379,4.695,5.208,2.771,3.809,0.957,1.904,1.496
3.825,0.990,2.073,0.897,1.673,1.326,2.032,2.089,0.882,0.384,0.000,0.202,1.284,0.727,1.422,0.476,1.076,1.587,1.205,1.282,0.601,0.756,0.364,0.566,1.540,3.561,2.557,2.019,1.993,5.018,5.477,5.812,3.453,4.624,1.701,2.795,2.536
3.535,0.640,1.680,0.853,1.326,1.227,1.597,0.850,0.825,1.086,0.202,0.000,0.248,0.867,1.078,1.052,1.134,1.113,0.730,1.197,0.431,0.723,1.113,0.391,0.980,3.018,1.975,1.853,1.922,4.891,5.603,5.759,3.308,4.478,1.475,2.541,1.943
4.796,2.083,2.961,1.977,2.746,2.247,2.201,2.257,1.563,1.359,1.284,0.248,0.000,0.210,1.436,0.679,0.887,0.895,1.215,0.921,1.132,1.419,1.183,1.101,0.878,2.602,1.593,1.034,0.902,3.870,4.987,4.437,2.128,3.330,0.721,1.646,1.445
