0.000,0.207,0.407,0.536,0.708,0.640,0.495,0.661,0.295,0.726,1.250,1.572,0.665,0.543,0.956,0.936,0.855,0.780,0.567,0.459,1.264,1.041,0.701,1.238,0.515,0.862,0.827
0.207,0.000,0.212,0.268,0.310,0.434,0.425,0.594,0.289,0.984,1.331,1.470,0.392,0.342,0.628,0.631,0.359,0.538,0.655,0.821,1.246,0.967,0.660,1.112,0.249,0.792,0.477
0.407,0.212,0.000,0.136,0.215,0.281,0.180,0.620,0.413,0.926,1.173,1.159,0.261,0.221,0.560,0.534,0.318,0.452,0.598,0.678,0.996,0.616,0.453,0.770,0.261,0.580,0.365
0.536,0.268,0.136,0.000,0.172,0.218,0.169,0.764,0.419,0.430,0.666,0.477,0.204,0.199,0.410,0.343,0.168,0.307,0.488,0.561,0.861,0.475,0.433,0.637,0.275,0.500,0.290
0.708,0.310,0.215,0.172,0.000,0.168,0.556,0.698,0.371,0.629,0.657,0.665,0.438,0.552,0.714,0.640,0.459,0.506,0.590,0.748,0.887,0.604,0.616,0.631,0.338,0.483,0.598
0.640,0.434,0.281,0.218,0.168,0.000,0.226,0.994,0.430,0.887,0.980,0.962,0.452,0.459,0.572,0.506,0.356,0.289,0.409,0.492,0.692,0.616,0.554,0.697,0.542,0.454,0.814
0.495,0.425,0.180,0.169,0.556,0.226,0.000,0.308,1.056,1.427,1.529,1.720,0.751,0.632,0.755,0.641,0.375,0.424,0.516,0.641,0.701,0.555,0.425,0.800,0.800,0.672,1.150
0.661,0.594,0.620,0.764,0.698,0.994,0.308,0.000,0.217,0.428,1.167,1.153,0.656,0.733,0.935,0.945,0.710,0.749,0.870,0.954,1.188,1.065,1.016,1.012,0.488,0.607,0.795
0.295,0.289,0.413,0.419,0.371,0.430,1.056,0.217,0.000,0.387,0.881,0.908,0.352,0.396,0.614,0.585,0.303,0.378,0.479,0.528,0.802,0.685,0.610,0.651,0.379,0.409,0.424
0.726,0.984,0.926,0.430,0.629,0.887,1.427,0.428,0.387,0.000,0.323,0.861,0.544,0.476,0.685,0.657,0.617,0.570,0.561,0.516,0.655,0.567,0.599,0.614,0.588,0.527,0.634
1.250,1.331,1.173,0.666,0.657,0.980,1.529,1.167,0.881,0.323,0.000,0.737,1.321,0.717,0.870,0.719,0.711,0.647,0.758,0.721,0.848,0.605,0.714,0.600,0.671,0.693,0.646
1.572,1.470,1.159,0.477,0.665,0.962,1.720,1.153,0.908,0.861,0.737,0.000,0.277,0.732,0.549,0.707,0.581,0.449,0.406,0.386,0.577,0.648,0.487,0.680,0.599,0.621,0.574
0.665,0.392,0.261,0.204,0.438,0.452,0.751,0.656,0.352,0.544,1.321,0.277,0.000,0.124,0.358,0.253,0.323,0.298,0.332,0.290,0.594,0.269,0.307,0.382,0.279,0.282,0.301
0.543,0.342,0.221,0.199,0.552,0.459,0.632,0.733,0.396,0.476,0.717,0.732,0.124,0.000,0.146,0.367,0.272,0.371,0.248,0.343,0.595,0.332,0.369,0.460,0.287,0.325,0.584
0.956,0.628,0.560,0.410,0.714,0.572,0.755,0.935,0.614,0.685,0.870,0.549,0.358,0.146,0.000,0.233,0.387,0.214,0.301,0.377,0.550,0.321,0.362,0.421,0.156,0.270,0.417
0.936,0.631,0.534,0.343,0.640,0.506,0.641,0.945,0.585,0.657,0.719,0.707,0.253,0.367,0.233,0.000,0.204,0.426,0.692,0.691,0.627,0.416,0.463,0.534,0.277,0.472,0.531
0.855,0.359,0.318,0.168,0.459,0.356,0.375,0.710,0.303,0.617,0.711,0.581,0.323,0.272,0.387,0.204,0.000,0.129,0.822,0.430,0.631,0.646,0.629,0.338,0.267,0.200,0.628
0.780,0.538,0.452,0.307,0.506,0.289,0.424,0.749,0.378,0.570,0.647,0.449,0.298,0.371,0.214,0.426,0.129,0.000,0.238,0.554,0.235,0.718,0.574,0.316,0.321,0.345,0.369
0.567,0.655,0.598,0.488,0.590,0.409,0.516,0.870,0.479,0.561,0.758,0.406,0.332,0.248,0.301,0.692,0.822,0.238,0.000,0.197,0.757,1.050,0.792,0.381,0.777,0.692,0.803
0.459,0.821,0.678,0.561,0.748,0.492,0.641,0.954,0.528,0.516,0.721,0.386,0.290,0.343,0.377,0.691,0.430,0.554,0.197,0.000,0.456,1.480,0.753,0.750,1.361,1.071,1.202
1.264,1.246,0.996,0.861,0.887,0.692,0.701,1.188,0.802,0.655,0.848,0.577,0.594,0.595,0.550,0.627,0.631,0.235,0.757,0.456,0.000,0.289,1.053,0.653,0.942,0.722,1.074
1.041,0.967,0.616,0.475,0.604,0.616,0.555,1.065,0.685,0.567,0.605,0.648,0.269,0.332,0.321,0.416,0.646,0.718,1.050,1.480,0.289,0.000,0.416,1.096,1.232,1.100,1.338
0.701,0.660,0.453,0.433,0.616,0.554,0.425,1.016,0.610,0.599,0.714,0.487,0.307,0.369,0.362,0.463,0.629,0.574,0.792,0.753,1.053,0.416,0.000,0.251,1.626,0.916,1.706
1.238,1.112,0.770,0.637,0.631,0.697,0.800,1.012,0.651,0.614,0.600,0.680,0.382,0.460,0.421,0.534,0.338,0.316,0.381,0.750,0.653,1.096,0.251,0.000,0.220,1.485,0.961
0.515,0.249,0.261,0.275,0.338,0.542,0.800,0.488,0.379,0.588,0.671,0.599,0.279,0.287,0.156,0.277,0.267,0.321,0.777,1.361,0.942,1.232,1.626,0.220,0.000,0.279,1.352
0.862,0.792,0.580,0.500,0.483,0.454,0.672,0.607,0.409,0.527,0.693,0.621,0.282,0.325,0.270,0.472,0.200,0.345,0.692,1.071,0.722,1.100,0.916,1.485,0.279,0.000,0.259
0.827,0.477,0.365,0.290,0.598,0.814,1.150,0.795,0.424,0.634,0.646,0.574,0.301,0.584,0.417,0.531,0.628,0.369,0.803,1.202,1.074,1.338,1.706,0.961,1.352,0.259,0.000
