pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1KX6,0,False,27,3.3574272281141115,5.530168431732959,6.807823128166105,0.26876783633667284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6923076923076923,0.6466666666666666,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,58.94,0
1KX6,1,False,27,4.015486308124078,5.60549322893519,6.555973874803323,0.20328017491593506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.7307692307692306,0.8238993710691824,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,59.73,0
1KX6,2,False,27,5.03427777983871,6.829095135158416,7.848311903262838,0.1379609891674638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8461538461538461,0.7483443708609272,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,62.05,0
1KX6,3,False,27,2.6077924364163416,5.594128422813933,7.138781160252291,0.33319128855271063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8461538461538461,0.8421052631578947,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,64.09,0
1KX6,4,False,27,2.6446862987236672,4.892717904874828,5.970309993864219,0.3314953307173493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7692307692307693,0.8364779874213837,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,54.89,0
1KX6,5,False,27,3.601306392973376,6.165944772618198,7.57827382481863,0.1631065992795041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7307692307692306,0.7748344370860927,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,64.86,0
1KX6,6,False,27,5.031970931339316,7.064023404860483,8.069181371206627,0.1356870518371197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8076923076923077,0.8157894736842105,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,63.41,0
1KX6,7,True,27,2.3177089147568055,5.12440402095175,6.379323929512731,0.44152227986318987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8461538461538461,0.875,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,63.67,0
1KX6,8,False,27,3.4545097897663304,5.584657154002494,6.832815355135927,0.25371200663991544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.6153846153846154,0.7947019867549668,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,68.03,0
1KX6,9,False,27,3.126555386099708,4.989385413558458,6.0188629116516825,0.222860617289016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.8461538461538461,0.72,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,65.83,0
