pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
3IOL,0,False,24,3.602748244944875,5.422574281874533,6.798562606290164,0.11075563733450643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8536585365853658,0.41125541125541126,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,40.98,0
3IOL,1,False,24,3.310411080968707,4.871248312248049,5.798986909063484,0.09727266635972727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8536585365853658,0.3551020408163265,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,37.94,0
3IOL,2,False,24,3.548681397914515,5.824681698711571,7.380203372935251,0.07007592138379723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7804878048780488,0.3722943722943723,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,41.91,0
3IOL,3,True,24,3.0967125805326736,5.561509168530323,7.023236713145885,0.11563172517877023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8048780487804877,0.3950617283950617,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,39.64,0
3IOL,4,False,24,3.6431274971981322,5.6569929951171725,7.086403284733758,0.11737625923719441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7560975609756099,0.35918367346938773,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,39.09,0
3IOL,5,False,24,3.4534205837635215,5.444055519706586,6.617023394552393,0.09266430740811499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8536585365853658,0.3682008368200837,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,37.83,0
3IOL,6,False,24,3.461856339630748,5.318196718548896,6.495168749161762,0.056931000770493644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8780487804878049,0.3510204081632653,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,38.59,0
3IOL,7,False,24,3.6019370969845506,5.258184270607178,6.317712747771769,0.08336115934921727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8780487804878049,0.4122448979591837,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,38.86,0
3IOL,8,False,24,3.130099811063695,5.376202087110505,6.938554644289511,0.12236755981287822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8292682926829268,0.341991341991342,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,40.8,0
3IOL,9,False,24,3.3279935057260324,4.94665450421722,6.052211163419391,0.10631649413993387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.7317073170731707,0.3836734693877551,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,39.52,0
