0.000,0.368,0.694,1.722,1.372,2.824,1.891,2.033,0.816,1.361,2.354,1.717,0.767,0.698,1.836,1.946,1.367,2.958,2.901,3.130,4.359,3.268,3.328,5.259,2.269,4.680,4.286
0.368,0.000,0.556,1.838,1.954,3.010,2.203,2.385,0.476,1.219,1.865,1.545,0.697,0.756,1.645,1.607,1.243,2.710,2.608,3.008,4.238,3.172,3.293,5.219,2.172,4.535,4.157
0.694,0.556,0.000,0.559,1.335,1.752,1.593,2.064,0.435,1.000,1.653,0.904,0.451,0.402,1.808,1.815,1.332,2.767,2.528,3.097,4.226,3.239,3.372,5.184,2.267,4.586,4.207
1.722,1.838,0.559,0.000,0.580,2.401,1.671,2.400,1.493,1.797,2.038,0.917,0.445,0.459,1.937,2.030,1.902,3.166,3.287,4.224,5.221,4.201,4.664,6.573,3.568,6.001,5.471
1.372,1.954,1.335,0.580,0.000,0.434,0.819,1.294,0.897,1.266,1.910,0.933,0.668,0.571,2.236,2.365,2.038,3.507,3.496,3.962,5.195,4.153,4.286,6.308,3.173,5.670,5.265
2.824,3.010,1.752,2.401,0.434,0.000,0.565,1.908,1.293,1.466,1.763,0.958,0.738,0.465,2.038,2.228,1.627,3.159,3.052,3.234,4.520,3.480,3.366,5.309,2.276,4.693,4.355
1.891,2.203,1.593,1.671,0.819,0.565,0.000,0.646,0.821,1.619,1.615,0.859,0.776,0.576,2.360,2.601,2.067,3.646,3.492,3.822,5.160,4.144,4.083,5.883,2.915,5.210,4.984
2.033,2.385,2.064,2.400,1.294,1.908,0.646,0.000,0.308,1.668,1.778,1.614,1.722,1.605,3.544,3.799,3.454,4.793,4.539,4.817,6.008,5.258,4.963,6.607,3.881,5.950,6.046
0.816,0.476,0.435,1.493,0.897,1.293,0.821,0.308,0.000,0.413,1.551,1.733,1.126,0.887,3.073,3.087,2.596,3.979,3.331,3.664,4.847,4.135,3.869,5.497,2.780,4.839,4.866
1.361,1.219,1.000,1.797,1.266,1.466,1.619,1.668,0.413,0.000,0.328,1.277,0.814,0.529,2.588,2.218,2.040,3.104,2.350,2.498,3.639,3.143,2.821,4.352,1.692,3.529,3.750
2.354,1.865,1.653,2.038,1.910,1.763,1.615,1.778,1.551,0.328,0.000,0.569,1.759,1.799,2.161,1.866,1.592,2.412,1.301,1.709,2.272,2.284,2.106,2.694,1.396,2.131,2.270
1.717,1.545,0.904,0.917,0.933,0.958,0.859,1.614,1.733,1.277,0.569,0.000,0.291,0.858,1.600,1.371,1.065,2.217,1.299,1.505,2.517,2.154,1.827,3.106,0.711,2.322,2.544
0.767,0.697,0.451,0.445,0.668,0.738,0.776,1.722,1.126,0.814,1.759,0.291,0.000,0.233,1.625,1.382,1.244,2.343,1.555,1.797,2.813,2.512,2.213,3.489,1.033,2.623,2.952
0.698,0.756,0.402,0.459,0.571,0.465,0.576,1.605,0.887,0.529,1.799,0.858,0.233,0.000,0.240,1.375,1.265,2.239,1.377,1.627,2.390,2.496,2.130,3.169,1.020,2.372,2.897
1.836,1.645,1.808,1.937,2.236,2.038,2.360,3.544,3.073,2.588,2.161,1.600,1.625,0.240,0.000,0.640,1.160,0.847,0.801,0.765,1.651,1.104,0.820,2.045,0.947,1.130,1.449
1.946,1.607,1.815,2.030,2.365,2.228,2.601,3.799,3.087,2.218,1.866,1.371,1.382,1.375,0.640,0.000,0.268,1.651,1.335,1.325,2.090,1.807,1.322,2.578,0.998,1.736,2.117
1.367,1.243,1.332,1.902,2.038,1.627,2.067,3.454,2.596,2.040,1.592,1.065,1.244,1.265,1.160,0.268,0.000,0.552,1.337,0.942,1.727,1.095,0.619,1.639,0.820,0.817,1.820
2.958,2.710,2.767,3.166,3.507,3.159,3.646,4.793,3.979,3.104,2.412,2.217,2.343,2.239,0.847,1.651,0.552,0.000,0.438,1.053,0.649,0.601,1.061,1.149,1.793,0.801,0.739
2.901,2.608,2.528,3.287,3.496,3.052,3.492,4.539,3.331,2.350,1.301,1.299,1.555,1.377,0.801,1.335,1.337,0.438,0.000,0.462,1.189,0.544,0.703,1.351,1.233,0.679,1.068
3.130,3.008,3.097,4.224,3.962,3.234,3.822,4.817,3.664,2.498,1.709,1.505,1.797,1.627,0.765,1.325,0.942,1.053,0.462,0.000,0.825,0.501,0.869,1.584,0.792,0.636,1.550
4.359,4.238,4.226,5.221,5.195,4.520,5.160,6.008,4.847,3.639,2.272,2.517,2.813,2.390,1.651,2.090,1.727,0.649,1.189,0.825,0.000,0.978,1.148,1.178,2.133,0.833,0.744
3.268,3.172,3.239,4.201,4.153,3.480,4.144,5.258,4.135,3.143,2.284,2.154,2.512,2.496,1.104,1.807,1.095,0.601,0.544,0.501,0.978,0.000,0.668,1.044,1.576,0.963,0.750
3.328,3.293,3.372,4.664,4.286,3.366,4.083,4.963,3.869,2.821,2.106,1.827,2.213,2.130,0.820,1.322,0.619,1.061,0.703,0.869,1.148,0.668,0.000,0.585,0.784,0.745,1.151
5.259,5.219,5.184,6.573,6.308,5.309,5.883,6.607,5.497,4.352,2.694,3.106,3.489,3.169,2.045,2.578,1.639,1.149,1.351,1.584,1.178,1.044,0.585,0.000,1.523,1.247,1.298
2.269,2.172,2.267,3.568,3.173,2.276,2.915,3.881,2.780,1.692,1.396,0.711,1.033,1.020,0.947,0.998,0.820,1.793,1.233,0.792,2.133,1.576,0.784,1.523,0.000,1.009,1.068
4.680,4.535,4.586,6.001,5.670,4.693,5.210,5.950,4.839,3.529,2.131,2.322,2.623,2.372,1.130,1.736,0.817,0.801,0.679,0.636,0.833,0.963,0.745,1.247,1.009,0.000,0.687
4.286,4.157,4.207,5.471,5.265,4.355,4.984,6.046,4.866,3.750,2.270,2.544,2.952,2.897,1.449,2.117,1.820,0.739,1.068,1.550,0.744,0.750,1.151,1.298,1.068,0.687,0.000
