0.000,0.240,0.758,0.328,0.541,0.358,0.276,0.400,0.212,0.294,0.269,0.357,0.436,0.293,0.226,0.383,0.360,0.359,0.257,0.337,0.162,0.208,0.182,0.153,0.303,0.240,0.300
0.240,0.000,0.184,0.548,0.802,0.342,0.289,0.476,0.229,0.385,0.182,0.333,0.465,0.317,0.198,0.364,0.380,0.345,0.283,0.387,0.141,0.177,0.202,0.184,0.237,0.276,0.284
0.758,0.184,0.000,0.192,0.668,0.546,0.414,0.250,0.259,0.401,0.234,0.315,0.403,0.396,0.222,0.381,0.373,0.348,0.221,0.322,0.184,0.162,0.150,0.232,0.307,0.273,0.297
0.328,0.548,0.192,0.000,0.188,1.000,0.596,0.627,0.174,0.508,0.183,0.295,0.276,0.256,0.237,0.232,0.267,0.321,0.212,0.277,0.115,0.222,0.153,0.250,0.328,0.258,0.294
0.541,0.802,0.668,0.188,0.000,0.096,0.808,0.743,0.508,0.292,0.348,0.279,0.298,0.367,0.339,0.334,0.300,0.367,0.259,0.298,0.200,0.363,0.196,0.294,0.363,0.351,0.307
0.358,0.342,0.546,1.000,0.096,0.000,0.175,1.447,0.541,0.513,0.380,0.525,0.371,0.214,0.278,0.350,0.244,0.412,0.202,0.341,0.252,0.324,0.269,0.352,0.361,0.305,0.284
0.276,0.289,0.414,0.596,0.808,0.175,0.000,0.258,0.309,0.907,0.272,0.427,0.462,0.404,0.243,0.331,0.351,0.341,0.294,0.400,0.155,0.255,0.191,0.254,0.357,0.248,0.307
0.400,0.476,0.250,0.627,0.743,1.447,0.258,0.000,0.191,0.926,0.556,0.589,0.366,0.502,0.694,0.386,0.358,0.480,0.500,0.382,0.225,0.474,0.236,0.364,0.441,0.393,0.390
0.212,0.229,0.259,0.174,0.508,0.541,0.309,0.191,0.000,0.240,0.281,0.337,0.296,0.238,0.265,0.267,0.207,0.257,0.187,0.281,0.157,0.180,0.187,0.261,0.247,0.265,0.311
0.294,0.385,0.401,0.508,0.292,0.513,0.907,0.926,0.240,0.000,0.222,1.151,0.715,0.487,0.512,0.445,0.429,0.455,0.455,0.401,0.378,0.494,0.269,0.380,0.469,0.364,0.284
0.269,0.182,0.234,0.183,0.348,0.380,0.272,0.556,0.281,0.222,0.000,0.213,0.577,0.314,0.314,0.287,0.238,0.358,0.223,0.217,0.177,0.243,0.092,0.174,0.228,0.145,0.129
0.357,0.333,0.315,0.295,0.279,0.525,0.427,0.589,0.337,1.151,0.213,0.000,0.168,1.016,0.578,0.496,0.462,0.500,0.365,0.371,0.255,0.374,0.211,0.240,0.291,0.249,0.267
0.436,0.465,0.403,0.276,0.298,0.371,0.462,0.366,0.296,0.715,0.577,0.168,0.000,0.294,0.765,0.441,0.400,0.596,0.476,0.341,0.338,0.291,0.164,0.372,0.282,0.235,0.200
