0.000,0.799,1.757,1.507,1.570,1.859,1.628,1.375,1.606,0.889,1.206,2.819,2.392,2.147,3.487,3.836,3.416,2.941,2.825,4.276,8.354,4.210,6.956,7.552,6.711,8.578,9.291,7.224
0.799,0.000,0.398,1.338,1.711,1.443,0.754,0.803,0.696,0.519,0.220,1.508,1.018,0.866,2.234,2.427,1.984,1.565,1.255,2.654,6.806,2.503,5.161,6.086,5.248,6.932,7.749,5.600
1.757,0.398,0.000,0.511,1.686,1.530,0.997,0.819,0.814,0.847,0.292,1.414,0.821,0.814,2.367,2.798,2.302,1.812,1.663,3.068,7.212,2.984,5.683,6.517,5.606,7.428,8.167,6.040
1.507,1.338,0.511,0.000,0.652,1.424,0.799,2.140,2.091,2.418,2.267,3.516,2.696,2.913,4.223,3.844,4.128,3.619,3.289,4.654,8.749,4.417,7.018,7.862,7.005,8.741,9.427,7.351
1.570,1.711,1.686,0.652,0.000,0.582,1.579,1.627,1.597,1.615,1.522,1.823,1.694,2.270,3.843,4.276,3.803,3.374,3.472,4.485,8.759,4.374,7.099,8.307,7.363,8.931,9.815,7.562
1.859,1.443,1.530,1.424,0.582,0.000,1.139,1.739,1.914,0.883,1.211,0.685,1.182,0.681,1.573,2.279,1.192,0.651,0.713,1.389,5.677,1.250,4.168,5.513,4.628,6.068,6.822,4.677
1.628,0.754,0.997,0.799,1.579,1.139,0.000,0.928,1.727,1.331,1.201,0.839,0.634,0.460,1.675,2.625,1.713,1.369,1.369,2.516,6.772,2.492,5.249,6.318,5.274,7.001,7.600,5.421
1.375,0.803,0.819,2.140,1.627,1.739,0.928,0.000,0.579,1.230,0.795,1.282,1.633,1.339,2.691,2.441,2.494,2.037,1.625,2.628,6.725,2.476,4.929,5.622,4.741,6.499,7.003,5.019
1.606,0.696,0.814,2.091,1.597,1.914,1.727,0.579,0.000,0.530,1.471,1.506,1.390,0.930,1.041,1.865,1.688,1.829,1.565,2.886,6.823,2.563,5.283,5.851,5.111,6.870,7.523,5.515
0.889,0.519,0.847,2.418,1.615,0.883,1.331,1.230,0.530,0.000,0.373,1.098,0.843,0.795,1.668,1.307,1.561,1.232,1.291,2.154,5.961,1.777,4.511,5.486,4.789,6.195,6.695,4.955
1.206,0.220,0.292,2.267,1.522,1.211,1.201,0.795,1.471,0.373,0.000,0.279,1.312,0.727,1.713,0.969,1.783,1.317,1.032,2.075,5.868,1.863,4.322,4.584,4.035,5.721,5.743,4.483
2.819,1.508,1.414,3.516,1.823,0.685,0.839,1.282,1.506,1.098,0.279,0.000,0.286,1.136,0.486,1.641,0.504,0.664,1.278,1.131,4.016,0.945,2.648,2.868,2.586,4.017,4.546,3.455
2.392,1.018,0.821,2.696,1.694,1.182,0.634,1.633,1.390,0.843,1.312,0.286,0.000,0.307,1.606,0.941,1.203,0.582,0.999,1.489,4.151,1.460,2.892,2.703,2.665,4.174,4.325,3.760
2.147,0.866,0.814,2.913,2.270,0.681,0.460,1.339,0.930,0.795,0.727,1.136,0.307,0.000,0.520,1.539,0.806,0.559,0.693,1.423,4.240,0.977,2.924,2.804,2.956,4.339,4.730,4.039
3.487,2.234,2.367,4.223,3.843,1.573,1.675,2.691,1.041,1.668,1.713,0.486,1.606,0.520,0.000,0.638,0.587,1.035,1.333,1.130,3.660,1.262,2.569,2.296,2.404,3.785,3.597,3.129
3.836,2.427,2.798,3.844,4.276,2.279,2.625,2.441,1.865,1.307,0.969,1.641,0.941,1.539,0.638,0.000,0.780,1.543,1.471,1.986,3.251,2.393,2.828,1.917,2.604,3.928,2.997,3.815
3.416,1.984,2.302,4.128,3.803,1.192,1.713,2.494,1.688,1.561,1.783,0.504,1.203,0.806,0.587,0.780,0.000,0.521,1.322,0.828,3.058,0.887,1.775,1.117,1.765,3.074,2.777,2.913
2.941,1.565,1.812,3.619,3.374,0.651,1.369,2.037,1.829,1.232,1.317,0.664,0.582,0.559,1.035,1.543,0.521,0.000,0.969,1.119,2.020,0.501,1.229,0.678,1.872,2.764,2.206,3.675
2.825,1.255,1.663,3.289,3.472,0.713,1.369,1.625,1.565,1.291,1.032,1.278,0.999,0.693,1.333,1.471,1.322,0.969,0.000,0.712,0.991,0.775,0.685,0.773,1.921,2.342,1.007,2.658
4.276,2.654,3.068,4.654,4.485,1.389,2.516,2.628,2.886,2.154,2.075,1.131,1.489,1.423,1.130,1.986,0.828,1.119,0.712,0.000,0.882,0.607,0.610,1.207,1.175,1.678,0.839,2.205
8.354,6.806,7.212,8.749,8.759,5.677,6.772,6.725,6.823,5.961,5.868,4.016,4.151,4.240,3.660,3.251,3.058,2.020,0.991,0.882,0.000,1.509,1.068,1.281,1.645,1.411,1.227,2.267
4.210,2.503,2.984,4.417,4.374,1.250,2.492,2.476,2.563,1.777,1.863,0.945,1.460,0.977,1.262,2.393,0.887,0.501,0.775,0.607,1.509,0.000,0.998,1.713,1.379,1.048,0.679,1.175
6.956,5.161,5.683,7.018,7.099,4.168,5.249,4.929,5.283,4.511,4.322,2.648,2.892,2.924,2.569,2.828,1.775,1.229,0.685,0.610,1.068,0.998,0.000,0.670,0.808,1.596,0.757,1.208
7.552,6.086,6.517,7.862,8.307,5.513,6.318,5.622,5.851,5.486,4.584,2.868,2.703,2.804,2.296,1.917,1.117,0.678,0.773,1.207,1.281,1.713,0.670,0.000,0.581,0.883,1.083,0.886
6.711,5.248,5.606,7.005,7.363,4.628,5.274,4.741,5.111,4.789,4.035,2.586,2.665,2.956,2.404,2.604,1.765,1.872,1.921,1.175,1.645,1.379,0.808,0.581,0.000,0.276,2.028,1.215
8.578,6.932,7.428,8.741,8.931,6.068,7.001,6.499,6.870,6.195,5.721,4.017,4.174,4.339,3.785,3.928,3.074,2.764,2.342,1.678,1.411,1.048,1.596,0.883,0.276,0.000,0.600,1.718
9.291,7.749,8.167,9.427,9.815,6.822,7.600,7.003,7.523,6.695,5.743,4.546,4.325,4.730,3.597,2.997,2.777,2.206,1.007,0.839,1.227,0.679,0.757,1.083,2.028,0.600,0.000,1.855
7.224,5.600,6.040,7.351,7.562,4.677,5.421,5.019,5.515,4.955,4.483,3.455,3.760,4.039,3.129,3.815,2.913,3.675,2.658,2.205,2.267,1.175,1.208,0.886,1.215,1.718,1.855,0.000
