pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1D0R,0,False,28,7.402129842975945,8.488337702804245,9.700321723616733,0.0437325443320955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.5652173913043478,0.3384615384615385,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,47.09,0
1D0R,1,True,28,3.1792613278816333,4.622256972010165,5.631254101184488,0.28087610259929674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.782608695652174,0.8307692307692308,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,47.5,0
1D0R,2,False,28,3.313154938116953,5.544626962330849,6.751225232655656,0.22528358397647757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8260869565217391,0.7692307692307693,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,44.77,0
1D0R,3,False,28,3.462366153904306,5.169026475536943,6.479527268206897,0.18701907081329772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8695652173913043,0.8769230769230769,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,37.73,0
1D0R,4,False,28,3.4756552136345102,5.398574284288218,6.810407619710883,0.18610666187603178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8043478260869565,0.8615384615384616,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,45.59,0
1D0R,5,False,28,3.19521566994772,4.53386109627662,5.613696483623223,0.2745247549303939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8043478260869565,0.8307692307692308,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,50.52,0
1D0R,6,False,28,7.8343366677514465,9.078917449458158,10.466510394294723,0.049635544110284216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0.0,0.0,0,0,0.41304347826086957,0.3384615384615385,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,57.72,0
1D0R,7,False,28,6.729242691229658,7.898140529966855,9.046373802001547,0.05590598879387098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.0,0,0,0.717391304347826,0.3076923076923077,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,52.11,0
1D0R,8,False,28,3.2942387682996834,5.036247763729747,6.166467017309467,0.28974579960257135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.782608695652174,0.8307692307692308,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,45.44,0
1D0R,9,False,28,3.3337700265443697,5.106558832716542,6.37908021985356,0.23675380494532455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.8478260869565218,0.6615384615384615,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,59.59,0
