pdb_id,seed,is_blind_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1JRJ,0,False,37,7.574715682629677,8.180648600673083,8.612916052491448,0.09578245151076714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0.0,0.0,0,0,0.43076923076923074,0.5957446808510638,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,92.08,0
1JRJ,1,False,37,7.957680278545271,8.627319283427672,8.950293303063145,0.07727688261813369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0.0,0.0,0,0,0.6153846153846154,0.6777777777777778,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,94.41,0
1JRJ,2,False,37,11.195510152020448,11.082953182178086,11.047141156503896,0.0724777487067829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,0.0,0.0,0,0,0.27692307692307694,0.574468085106383,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,96.11,0
1JRJ,3,False,37,5.605935182930655,6.775072736267489,7.753465109875271,0.13606944103159094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0.0,0.0,0,0,0.5846153846153846,0.6444444444444445,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,75.92,0
1JRJ,4,False,37,6.389721157152706,7.01564614246615,7.362074798886459,0.09762241820242712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0,0,0.5076923076923077,0.5666666666666667,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,74.53,0
1JRJ,5,False,37,7.522843104759091,8.101620045188385,8.507722034823328,0.08783472702177017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0,0,0.5538461538461539,0.6777777777777778,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,75.08,0
1JRJ,6,True,37,7.054539087990983,7.860637030737436,8.401622342899074,0.13768132402382724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0.0,0.0,0,0,0.46153846153846156,0.7888888888888889,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,73.75,0
1JRJ,7,False,37,6.826128041701736,7.788312532520635,8.85482069337215,0.12746690851670653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0.0,0.0,0,0,0.5076923076923077,0.5,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,71.52,0
1JRJ,8,False,37,7.252203669995066,8.078896059739517,8.765632271827622,0.092344914457783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.5846153846153846,0.6170212765957447,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,71.88,0
1JRJ,9,False,37,5.459645579205903,6.727708018769162,7.778826528609258,0.18886370241058104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,0,0,0.6461538461538462,0.7,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,67.83,0
