pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1GCN,0,False,27,3.250091052208541,4.938401995588864,6.004289275688789,0.22775397478910467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9285714285714286,0.88,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,52.03,0
1GCN,1,True,27,1.8385626089781255,3.961348875625586,5.022556111110455,0.4097389239696792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9523809523809523,0.9281437125748503,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,True,,,,,51.16,0
1GCN,2,False,27,2.8954324563706866,5.204500966428409,6.557535119100516,0.22682546349299917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9047619047619048,0.88,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,51.97,0
1GCN,3,False,27,2.585854388613407,4.477500068230262,5.441272100050067,0.22878410246760053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9285714285714286,0.8802395209580839,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,51.42,0
1GCN,4,False,27,2.981481441098426,5.597380543483515,7.004202390562983,0.1763631638361608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9523809523809523,0.9101796407185628,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,54.16,0
1GCN,5,False,27,2.646092241248784,4.845497532458036,6.051919979624763,0.3210278806148348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9285714285714286,0.8862275449101796,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,59.44,0
1GCN,6,False,27,2.618098500538214,5.02938966010718,6.28263463489939,0.3192532966278852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9047619047619048,0.8922155688622755,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,50.33,0
1GCN,7,False,27,2.568917090242348,5.038332497469484,6.443078941581866,0.2711009872356459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9285714285714286,0.8802395209580839,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,64.41,0
1GCN,8,False,27,3.112181407318154,4.775652350104613,5.640934421983231,0.26428997547393923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9523809523809523,0.8466666666666667,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,55.05,0
1GCN,9,False,27,2.5644020813899306,4.816936215500213,5.958691509455349,0.24731785246908122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9047619047619048,0.8802395209580839,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,59.62,0
