0.000,0.205,0.668,0.313,0.573,0.674,0.376,0.383,0.511,0.481,0.434,0.322,0.135,0.356,0.583,0.311,0.218,0.144,0.321,0.191,0.208,0.246,0.245,0.241,0.205,0.242,0.287
0.205,0.000,0.158,0.465,0.351,0.844,0.205,0.666,0.293,0.462,0.194,0.352,0.164,0.210,0.426,0.146,0.158,0.275,0.281,0.169,0.335,0.290,0.386,0.299,0.286,0.227,0.203
0.668,0.158,0.000,0.117,0.266,0.591,0.233,0.525,0.206,0.379,0.177,0.168,0.158,0.200,0.397,0.158,0.101,0.132,0.248,0.131,0.183,0.145,0.269,0.150,0.162,0.153,0.100
0.313,0.465,0.117,0.000,0.148,1.191,0.468,0.915,0.226,0.519,0.126,0.245,0.265,0.231,0.390,0.123,0.112,0.192,0.231,0.181,0.237,0.183,0.307,0.252,0.158,0.185,0.161
0.573,0.351,0.266,0.148,0.000,0.141,0.497,0.475,0.282,0.549,0.226,0.158,0.169,0.258,0.407,0.220,0.136,0.259,0.193,0.180,0.176,0.168,0.242,0.198,0.290,0.237,0.197
0.674,0.844,0.591,1.191,0.141,0.000,0.158,1.136,0.201,0.606,0.230,0.505,0.221,0.224,0.536,0.143,0.166,0.292,0.322,0.205,0.252,0.186,0.244,0.265,0.194,0.149,0.232
0.376,0.205,0.233,0.468,0.497,0.158,0.000,0.180,0.808,0.720,0.439,0.357,0.200,0.343,0.359,0.178,0.203,0.371,0.155,0.278,0.212,0.137,0.239,0.161,0.262,0.171,0.246
0.383,0.666,0.525,0.915,0.475,1.136,0.180,0.000,0.081,0.805,0.134,0.447,0.296,0.288,0.659,0.220,0.322,0.400,0.363,0.260,0.304,0.186,0.253,0.304,0.181,0.253,0.285
0.511,0.293,0.206,0.226,0.282,0.201,0.808,0.081,0.000,0.114,0.165,0.259,0.333,0.276,0.403,0.234,0.194,0.421,0.188,0.283,0.206,0.209,0.239,0.247,0.267,0.216,0.288
0.481,0.462,0.379,0.519,0.549,0.606,0.720,0.805,0.114,0.000,0.157,1.058,0.354,0.698,0.705,0.270,0.418,0.154,0.314,0.236,0.247,0.199,0.256,0.227,0.189,0.155,0.326
0.434,0.194,0.177,0.126,0.226,0.230,0.439,0.134,0.165,0.157,0.000,0.112,0.510,0.260,0.499,0.329,0.283,0.402,0.204,0.298,0.161,0.223,0.179,0.138,0.185,0.172,0.284
0.322,0.352,0.168,0.245,0.158,0.505,0.357,0.447,0.259,1.058,0.112,0.000,0.200,1.075,1.185,0.569,0.553,0.531,0.690,0.251,0.285,0.426,0.336,0.434,0.307,0.329,0.194
0.135,0.164,0.158,0.265,0.169,0.221,0.200,0.296,0.333,0.354,0.510,0.200,0.000,0.185,0.544,0.232,0.373,0.351,0.345,0.228,0.228,0.188,0.252,0.288,0.161,0.127,0.158
0.356,0.210,0.200,0.231,0.258,0.224,0.343,0.288,0.276,0.698,0.260,1.075,0.185,0.000,0.180,0.817,0.393,0.712,0.274,0.263,0.409,0.266,0.384,0.211,0.202,0.235,0.418
0.583,0.426,0.397,0.390,0.407,0.536,0.359,0.659,0.403,0.705,0.499,1.185,0.544,0.180,0.000,0.157,0.946,0.876,0.432,0.566,0.526,0.657,0.196,0.297,0.391,0.279,0.443
0.311,0.146,0.158,0.123,0.220,0.143,0.178,0.220,0.234,0.270,0.329,0.569,0.232,0.817,0.157,0.000,0.247,0.940,0.422,0.436,0.370,0.380,0.339,0.290,0.353,0.169,0.334
0.218,0.158,0.101,0.112,0.136,0.166,0.203,0.322,0.194,0.418,0.283,0.553,0.373,0.393,0.946,0.247,0.000,0.200,0.993,0.492,0.541,0.459,0.463,0.379,0.366,0.156,0.324
