pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1D0R,0,False,28,0.6850710140551446,2.516414016960295,3.1116103084407634,0.8017298326481072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9384615384615385,PASS_WITH_WARNINGS,HEAVY_ATOM_RMSD_HIGH,True,True,True,,,,,68.5,0
1D0R,1,False,28,0.334415252485073,2.3243413367696957,2.9739293036853445,0.9330044392206565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9619565217391305,PASS,,True,True,True,,,,,46.52,0
1D0R,2,False,28,0.4324135167826448,2.6772707892720664,3.4218734004276596,0.8890900593538359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9569230769230769,PASS_WITH_WARNINGS,HEAVY_ATOM_RMSD_HIGH,True,True,True,,,,,39.75,0
1D0R,3,False,28,0.40332903957709,2.3907709723490886,2.933290892542562,0.9144042404961802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9592391304347826,PASS,,True,True,True,,,,,38.64,0
1D0R,4,False,28,2.0195267365585177,3.3283374075706913,4.200181358050772,0.5846743137259763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9565217391304348,0.9130434782608695,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,54.77,0
1D0R,5,False,28,0.3690379348110874,2.815410411124169,3.514254605936676,0.9242302781289419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9591280653950953,PASS_WITH_WARNINGS,HEAVY_ATOM_RMSD_HIGH,True,True,True,,,,,51.11,0
1D0R,6,False,28,0.3467388352306366,2.4205058873874954,3.0062400406384087,0.9301206023595752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9619565217391305,PASS_WITH_WARNINGS,SIDECHAIN_RMSD_HIGH,True,True,True,,,,,51.11,0
1D0R,7,True,28,0.31916611276530693,2.308156738315536,2.9346685875369607,0.9372103367952959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9646739130434783,PASS,,True,True,True,,,,,39.16,0
1D0R,8,False,28,0.4853764491304319,2.4912509927678674,3.232043479118099,0.8754340714452552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9476923076923077,PASS_WITH_WARNINGS,SIDECHAIN_RMSD_HIGH,True,True,True,,,,,52.72,0
1D0R,9,False,28,0.3433666810979421,2.3424699892576992,2.8240764718130147,0.9303703299677677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9782608695652174,0.9619565217391305,PASS,,True,True,True,,,,,49.19,0
