pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
1JRJ,0,False,37,2.26439089323241,4.750612022922886,6.278471918819085,0.5453562222083931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9384615384615385,0.719327731092437,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,78.31,0
1JRJ,1,False,37,2.4280048331360446,4.049864089604427,5.126685484124189,0.554783814771798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9384615384615385,0.7192429022082019,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,74.42,0
1JRJ,2,False,37,1.6083804918399696,3.1846946833801724,3.838865582083818,0.6095852270398547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9230769230769231,0.7260504201680672,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,True,,,,,87.7,0
1JRJ,3,False,37,2.0340275311729865,3.578817106224476,4.329656367872332,0.5895502389542888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9076923076923076,0.721958925750395,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,80.47,0
1JRJ,4,False,37,1.398959896240509,2.8045631695128934,3.475346517249576,0.7116533238830545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9384615384615385,0.7129337539432177,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,True,True,,,,,74.94,0
1JRJ,5,False,37,2.1257231956850697,3.4750465108264628,4.345558828230326,0.5374199770969919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9230769230769231,0.7203791469194313,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,58.78,0
1JRJ,6,False,37,2.392917952227553,3.716089505892983,4.592738042664709,0.5511217936131909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9230769230769231,0.7140600315955766,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,78.22,0
1JRJ,7,False,37,2.6890741719005127,4.337247039933121,5.454284105411617,0.4245758595849486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9384615384615385,0.7145110410094637,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,77.03,0
1JRJ,8,False,37,2.248504087545636,3.543768415333444,4.465032892142022,0.5335502933411213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9076923076923076,0.7092436974789916,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,88.5,0
1JRJ,9,True,37,1.326003615683588,2.682253355635187,3.3552299687566665,0.6937217392693963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9384615384615385,0.7160883280757098,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,True,True,,,,,84.44,0
