0.000,0.488,0.558,0.830,1.402,1.550,1.839,1.319,0.874,0.748,1.373,0.974,0.440,0.485,0.649,0.471,0.410,0.506,0.754,0.770,0.554,0.515,0.625,0.620,0.838,0.752,0.856
0.488,0.000,0.184,1.515,1.494,1.991,2.113,1.556,0.899,0.585,1.349,1.362,0.605,0.779,0.791,0.721,0.588,0.621,0.668,0.529,0.832,0.684,0.698,0.762,0.874,0.814,0.787
0.558,0.184,0.000,0.268,1.571,1.652,2.342,1.544,0.894,0.833,1.465,1.256,0.447,0.582,0.580,0.528,0.308,0.601,0.654,0.319,0.340,0.619,0.436,0.673,0.688,0.762,0.653
0.830,1.515,0.268,0.000,0.257,1.355,1.088,1.855,1.618,1.310,1.798,1.221,0.482,0.695,0.687,0.584,0.394,0.864,0.910,0.571,0.688,0.826,0.591,0.718,0.660,0.757,0.664
1.402,1.494,1.571,0.257,0.000,0.242,0.807,1.083,0.498,0.590,0.963,1.269,0.659,0.648,0.678,0.627,0.419,0.429,0.647,0.319,0.582,0.571,0.612,0.400,0.447,0.374,0.527
1.550,1.991,1.652,1.355,0.242,0.000,0.158,1.567,1.148,1.247,1.248,1.526,0.858,1.054,0.915,0.813,0.583,0.950,1.122,0.684,0.696,0.854,0.780,0.759,0.802,0.844,0.833
1.839,2.113,2.342,1.088,0.807,0.158,0.000,0.231,1.807,0.770,0.838,1.833,0.932,0.887,0.779,0.852,0.488,0.509,0.947,0.930,1.055,0.654,1.221,0.908,0.601,0.764,0.939
1.319,1.556,1.544,1.855,1.083,1.567,0.231,0.000,0.317,1.282,1.031,1.949,1.069,1.074,1.040,0.871,0.513,0.650,1.008,0.764,0.704,0.999,0.720,0.579,0.726,0.627,0.410
0.874,0.899,0.894,1.618,0.498,1.148,1.807,0.317,0.000,0.347,1.491,2.213,0.875,0.685,0.777,0.523,0.386,0.511,0.684,0.540,0.506,0.699,0.756,0.572,0.462,0.491,0.528
0.748,0.585,0.833,1.310,0.590,1.247,0.770,1.282,0.347,0.000,0.271,1.468,0.696,0.607,0.863,0.851,0.368,0.412,0.764,0.369,0.562,0.576,0.612,0.284,0.479,0.335,0.419
1.373,1.349,1.465,1.798,0.963,1.248,0.838,1.031,1.491,0.271,0.000,0.335,1.293,1.116,1.093,1.063,0.546,0.435,0.663,0.318,0.588,0.556,0.708,0.377,0.522,0.418,0.448
0.974,1.362,1.256,1.221,1.269,1.526,1.833,1.949,2.213,1.468,0.335,0.000,0.425,0.618,0.560,0.589,0.685,0.830,1.114,0.726,0.438,0.864,0.483,0.917,0.999,0.840,0.799
0.440,0.605,0.447,0.482,0.659,0.858,0.932,1.069,0.875,0.696,1.293,0.425,0.000,0.134,0.591,0.403,0.506,0.793,0.890,0.656,0.366,0.787,0.518,0.780,0.795,0.699,0.672
