pdb_id,seed,is_winner,residues,ca_rmsd,heavy_atom_rmsd,sidechain_heavy_atom_rmsd,tm_score_ca_ordered,global_topology_applied,global_topology_candidate_kind,global_topology_candidate_label,global_topology_axis,global_topology_reason,global_topology_tested_candidates,global_topology_before_rmsd,global_topology_after_rmsd,global_topology_best_candidate_rmsd,global_topology_before_local_chirality,global_topology_after_local_chirality,global_topology_before_window_match,global_topology_after_window_match,global_topology_before_domain_match,global_topology_after_domain_match,rigid_domain_reconv_applied,rigid_domain_reconv_passes,rigid_domain_reconv_accepted,rigid_domain_reconv_tested_candidates,rigid_domain_reconv_before_rmsd,rigid_domain_reconv_after_rmsd,rigid_domain_reconv_before_inter_err,rigid_domain_reconv_after_inter_err,topology_reconv_applied,topology_reconv_passes,topology_reconv_accepted,topology_reconv_before_rmsd,topology_reconv_after_rmsd,topology_reconv_before_close_err,topology_reconv_after_close_err,pre_local_rmsd,localized_anchor_rmsd,phase_b_ca_drift,lj_severe,lj_near,ramachandran_forbidden_fraction,rotamer_outlier_fraction,disulfides_expected,disulfides_locked,contact_f1,bin_accuracy,verdict,primary_failure_reason,success_lt_1a,success_lt_1p5a,success_lt_2a,best_of_n_runs,winner_seed,best_candidate_ca_rmsd,worst_candidate_ca_rmsd,runtime_s,returncode
3IOL,0,False,24,2.0157120966479813,4.122120258736862,5.064172924785721,0.2428549969192416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9512195121951219,0.7758620689655172,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,41.36,0
3IOL,1,False,24,3.121050291861946,4.939753621639206,6.132492264565754,0.15606906238904808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9512195121951219,0.8978102189781022,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,38.05,0
3IOL,2,False,24,2.540558333036556,4.113387142875623,4.982684465828834,0.24660481102307152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.926829268292683,0.7672413793103449,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,44.39,0
3IOL,3,False,24,3.5150323670818486,5.402853984775351,6.602328210172963,0.11252644106291394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9024390243902439,0.8029197080291971,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,37.59,0
3IOL,4,True,24,0.817668165361293,2.916403096602166,3.735918465650922,0.7369401653257577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,1.0,0.9416058394160584,PASS_WITH_WARNINGS,LOCAL_HOTSPOT_REMAINS,True,True,True,,,,,38.95,0
3IOL,5,False,24,2.059362971992723,4.412268250552406,5.643471824434593,0.32260439257766144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.926829268292683,0.8321167883211679,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,35.88,0
3IOL,6,False,24,2.4182089000715923,4.36427330259893,5.3877297957222074,0.2583232252804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9512195121951219,0.8540145985401459,PASS_WITH_WARNINGS,BACKBONE_TARGET_MISSED,False,False,False,,,,,37.75,0
3IOL,7,False,24,1.1613284765632086,3.634393109221458,4.901252166074558,0.6561697596509674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.975609756097561,0.9562043795620438,PASS_WITH_WARNINGS,BACKBONE_NEAR_MISS_LT_1A,False,True,True,,,,,38.39,0
3IOL,8,False,24,2.816793721787574,4.599531991249002,5.6277217220944395,0.23438289577248417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.9024390243902439,0.8017241379310345,PASS_WITH_WARNINGS,GA_NO_BACKBONE_IMPROVEMENT,False,False,False,,,,,41.3,0
3IOL,9,False,24,0.8241934165556336,3.272828222656012,4.233378647285421,0.660199915238782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,0,0,1.0,0.9197080291970803,PASS_WITH_WARNINGS,HEAVY_ATOM_RMSD_HIGH,True,True,True,,,,,38.24,0
